time,throttle,steering,brakes,x_pos,y_pos,velocity,directions
0.0,0.0,0.04814999999976746,0.988281,0.0001445186517230468,-9.999375592800789,0.00890675618625307,"[1.4588063095288817e-06, 0.9999938011169434, -0.0035143555141985416]"
0.1001669449081803,0.0,0.04814999999976746,0.957031,6.316942472039955e-05,-9.999231468576909,0.0016159417762308679,"[2.597749698907137e-05, 0.9999895095825195, -0.004579559899866581]"
0.2003338898163606,0.0,0.04814999999976746,0.601572,-3.874025424011052e-06,-9.999099456268596,0.005622838726927627,"[1.4426297639147379e-05, 0.9999870657920837, -0.005078429356217384]"
0.3005008347245409,0.0,0.04814999999976746,0.301579,6.180570198921487e-05,-9.99845732942049,0.000750921259441453,"[1.6569065337534994e-05, 0.9999880194664001, -0.004891734570264816]"
0.4006677796327212,0.0,0.04814999999976746,0.095232,9.298468557972228e-05,-9.997753706018557,0.001848491110007351,"[1.1972540050919633e-05, 0.9999887943267822, -0.004736302420496941]"
0.5008347245409015,0.0,0.04814999999976746,0.0,6.604626469197683e-05,-9.99856245801493,0.00013193513746190928,"[-7.734722203167621e-06, 0.9999898672103882, -0.0044967615976929665]"
0.6010016694490818,0.0,0.061650000000362255,0.0,8.76448863209589e-05,-9.997886121731426,0.0025467337230399684,"[1.3908552318753209e-05, 0.9999902248382568, -0.004433507099747658]"
0.7011686143572621,0.0,0.9544499999996805,0.0,3.7258058682709816e-05,-9.998075728010008,0.0005440736059520269,"[-1.0057286090159323e-05, 0.9999909400939941, -0.0042610312812030315]"
0.8013355592654424,0.0,0.9544499999996805,0.0,5.0256792974323616e-05,-9.997880130947124,0.0007283672585288144,"[-2.586319851616281e-06, 0.9999905824661255, -0.004347239155322313]"
0.9015025041736228,0.0,1.1330999999997051,0.0,4.078318625033717e-05,-9.998073245710657,0.0004771776967845118,"[-7.055247351672733e-06, 0.9999905824661255, -0.00433752778917551]"
1.001669449081803,0.0,1.8472499999997833,0.0,4.885451971858856e-06,-9.997988848543173,5.395491972271161e-06,"[-2.1535788619075902e-05, 0.9999904036521912, -0.0043833814561367035]"
1.1018363939899833,0.0,1.8472499999997833,0.0,2.144553809557692e-05,-9.99803862303088,0.00026098042197986214,"[-5.943956239207182e-06, 0.9999904036521912, -0.004385148175060749]"
1.2020033388981637,0.0,1.8472499999997833,0.0,8.2446809983594e-06,-9.99803331081057,0.00034432765897765213,"[-1.852100103860721e-05, 0.9999902844429016, -0.004404659848660231]"
