time,throttle,steering,brakes,x_pos,y_pos,velocity,directions
0.0,0.0,-1.696050000000185,0.0,0.00018364452989771962,-9.99902856691915,0.01387998934073116,"[2.282550121890381e-05, 0.9999943971633911, -0.0033590467646718025]"
0.1001669449081803,0.0,-1.696050000000185,0.0,0.00010577204284345498,-9.999591309956486,0.001574462804256647,"[4.355462078819983e-05, 0.9999887943267822, -0.004727071616798639]"
0.2003338898163606,0.0,-1.696050000000185,0.0,3.0069585591263603e-05,-9.999018629911006,0.008879243025193325,"[-2.7324063012201805e-06, 0.9999856948852539, -0.005355819594115019]"
0.3005008347245409,0.0,-1.696050000000185,0.0,8.476975835947087e-05,-9.998602281496119,0.002673436002461238,"[-3.9430102333426476e-05, 0.9999876022338867, -0.00497033167630434]"
0.4006677796327212,0.0,-1.696050000000185,0.0,0.00017364463883495773,-9.997894872623874,0.0031712807381821836,"[4.609448296832852e-05, 0.9999887943267822, -0.004719315096735954]"
0.5008347245409015,0.0,-1.696050000000185,0.0,7.418220246790952e-05,-9.998232646881661,0.0005393132642379094,"[-3.96561372326687e-05, 0.9999905824661255, -0.00435594841837883]"
0.6010016694490818,0.0,-0.8171999999999113,0.0,0.00012137668181821937,-9.998067304391725,0.00013239982574756348,"[6.1459468270186335e-06, 0.9999902844429016, -0.004402389284223318]"
0.7011686143572621,0.0,1.2015000000003646,0.0,4.371761860966217e-06,-9.99823888428989,0.000585111677989699,"[-2.3673577743466012e-05, 0.9999905824661255, -0.004355923738330603]"
0.8013355592654424,0.0,1.7649000000000783,0.0,-8.455629085801775e-06,-9.99811703737032,8.296612762791989e-05,"[-5.374482134357095e-05, 0.9999904036521912, -0.004393299110233784]"
0.9015025041736228,0.095232,1.8472499999997833,0.0,9.486923772783484e-06,-9.998304058317444,0.0025389297610447594,"[4.7459536290261894e-05, 0.9999917149543762, -0.004083890933543444]"
1.001669449081803,0.019837,2.1906000000000025,0.0,6.58578801449039e-05,-9.999377678555902,0.009886980870386721,"[-1.9800763766397722e-05, 0.9999917149543762, -0.004065508488565683]"
1.1018363939899833,0.019837,3.1792499999996204,0.0,4.727759232991957e-05,-10.000622066276264,0.00883074039070906,"[4.879256448475644e-05, 0.9999908208847046, -0.004290645942091942]"
1.2020033388981637,0.087297,4.5801000000001375,0.0,-3.8987375774013344e-05,-10.001423535381036,0.0010872968411088204,"[-2.2927562895347364e-05, 0.9999906420707703, -0.0043327524326741695]"
1.302170283806344,0.277775,5.5827000000003695,0.0,-3.657714159999159e-05,-10.001173432014184,0.004905788681493193,"[3.0247374525060877e-06, 0.9999923706054688, -0.0039016958326101303]"
1.4023372287145242,0.35317,5.7060000000003095,0.0,-5.741606378251163e-05,-10.000493347120937,0.004355302566499422,"[-7.709681995038409e-06, 0.9999932646751404, -0.00365769793279469]"
1.5025041736227045,0.186511,5.7060000000003095,0.0,-5.550654987018788e-05,-9.99996966847175,0.0015136827202225527,"[-2.417093674011994e-05, 0.9999930262565613, -0.0037336889654397964]"
1.6026711185308848,0.031739,6.076800000000169,0.0,-2.7165511710336432e-05,-9.994791166391224,7.034020644396204,"[0.000163751479703933, 0.9999919533729553, -0.004010325763374567]"
1.7028380634390652,0.0,6.571349999999987,0.0,-0.00029816779715474695,-9.939544104039669,4.158793082347115,"[-0.0004877867177128792, 0.9999317526817322, 0.011666683480143547]"
1.8030050083472455,0.0,6.639749999999863,0.0,-0.001642268915020395,-9.840020965784788,2.5159602832912435,"[-0.0014644952025264502, 0.9999790191650391, 0.00629911245778203]"
1.9031719532554257,0.0,6.818399999999888,0.0,-0.0036862292799924035,-9.682319208979607,1.1434696509785645,"[-0.0010296135442331433, 0.9999994039535522, 0.00021031315554864705]"
2.003338898163606,0.091264,7.079399999999617,0.0,-0.004251002435921691,-9.518639096990228,1.2633229272583897,"[-0.0019475426524877548, 0.999994158744812, -0.0028178589418530464]"
2.1035058430717863,0.416663,7.422749999999836,0.0,-0.005326378857716918,-9.310571419075131,1.9876683747084976,"[-0.0021610090043395758, 0.9999901056289673, 0.003880070522427559]"
2.2036727879799667,0.675792,6.639749999999863,0.0,-0.007524219719925895,-9.011149786412716,2.5138240448426874,"[-0.0030469789635390043, 0.9999324679374695, 0.011212625540792942]"
2.303839732888147,0.769528,7.875900000000185,0.0,-0.010809793922817335,-8.614761620759964,3.242109826675458,"[-0.004159809090197086, 0.999884307384491, 0.014633509330451488]"
