time,throttle,steering,brakes,x_pos,y_pos,velocity,directions
0.0,0.0,-5.637600000000047,0.0,0.0002704243979678722,-9.999032840743894,0.012654243419290908,"[6.82295867591165e-05, 0.9999943375587463, -0.003374601248651743]"
0.1001669449081803,0.0,-5.637600000000047,0.0,0.00019238295772083802,-9.99953108572663,0.0029399855183350775,"[6.193979788804427e-05, 0.999987781047821, -0.004938504192978144]"
0.2003338898163606,0.0,-5.637600000000047,0.0,0.00012734315896523185,-9.99881528892729,0.007115825961602342,"[6.356289304676466e-06, 0.99998539686203, -0.005406809039413929]"
0.3005008347245409,0.0,-5.637600000000047,0.0,0.00014668828680441948,-9.99853887174504,0.0019219943877848372,"[-6.909827789058909e-05, 0.9999876022338867, -0.004969979636371136]"
0.4006677796327212,0.0,-5.637600000000047,0.0,0.0002815473818600367,-9.99786359774771,0.0012810820183873236,"[8.985275053419173e-05, 0.9999889731407166, -0.004703482612967491]"
0.5008347245409015,0.0,-5.637600000000047,0.0,0.00015141634139581583,-9.99822641222454,0.00034970615258453103,"[-3.395443854969926e-06, 0.9999904632568359, -0.004368182737380266]"
0.6010016694490818,0.0,-5.637600000000047,0.0,0.00021734399160777684,-9.998066330901565,0.0007395674983593942,"[2.516041604394559e-06, 0.9999902844429016, -0.004402089398354292]"
0.7011686143572621,0.0,-5.637600000000047,0.0,0.00022564244864042848,-9.998189104404446,0.0013791330702962882,"[5.941444760537706e-05, 0.9999904036521912, -0.00437844917178154]"
0.8013355592654424,0.0,-5.637600000000047,0.0,0.00016616189390106229,-9.998131510748863,0.000381477407320433,"[-1.1662144061119761e-05, 0.9999902844429016, -0.004397400189191103]"
0.9015025041736228,0.0,-5.637600000000047,0.0,0.00020990114126107073,-9.998129769885963,5.0724292493502005e-05,"[2.8543488951982e-05, 0.9999902248382568, -0.004424958024173975]"
1.001669449081803,0.0,-5.637600000000047,0.0,0.0001867290739028249,-9.99814698577211,2.6715279693649633e-05,"[2.2723696019966155e-05, 0.9999902248382568, -0.0044371080584824085]"
1.1018363939899833,0.0,-5.637600000000047,0.0,0.00018112279394699726,-9.99811583807741,0.0004360628047468633,"[2.2731442186341155e-06, 0.9999901056289673, -0.004448689054697752]"
1.2020033388981637,0.0,-4.291649999999986,0.0,0.00015202783652057406,-9.998151154246443,5.8755435042846815e-05,"[1.820223405957222e-05, 0.9999900460243225, -0.004456120543181896]"
1.302170283806344,0.0,-2.753550000000091,0.0,7.561471215922211e-05,-9.99812574220897,0.00016424941122120595,"[-2.5407731300219893e-05, 0.9999900460243225, -0.004466579761356115]"
1.4023372287145242,0.0,-2.039400000000012,0.0,7.577379892609315e-05,-9.998129970873094,9.39845612135884e-05,"[-1.9594323021010496e-05, 0.9999900460243225, -0.004467634484171867]"
1.5025041736227045,0.154757,-1.984499999999947,0.0,0.00018775622083921917,-9.98969763587229,0.2599164217861625,"[6.693807517876849e-05, 0.9999970197677612, -0.002440619980916381]"
1.6026711185308848,0.281743,-1.723499999999825,0.0,0.00039715514503768645,-9.929073217324913,0.6033838548689138,"[0.00021142512559890747, 0.9999786019325256, 0.006545040290802717]"
1.7028380634390652,0.325399,-0.5696999999999918,0.0,0.0006470333246397786,-9.82709681801498,0.9951786441270958,"[0.00040152331348508596, 0.9999421834945679, 0.010747581720352173]"
1.8030050083472455,0.329366,-0.5562000000001817,0.0,0.0006525152712129056,-9.681661477312446,2.593400422460614,"[-0.00014081422705203295, 0.9999625086784363, 0.008661456406116486]"
1.9031719532554257,0.361105,1.6411500000001187,0.0,-9.721004607854411e-05,-9.417669769376516,2.3441466085344103,"[0.00011130364146083593, 0.9998977780342102, 0.014300473965704441]"
2.003338898163606,0.369039,1.3666499999997943,0.0,-0.0002607445640023798,-9.057639881968498,2.9989338733484456,"[-0.00011968763283221051, 0.9998648166656494, 0.016443973407149315]"
2.1035058430717863,0.376974,2.465100000000327,0.0,-0.0009191599892801605,-8.604591965675354,3.4958802593928695,"[-0.00024167036463040859, 0.9998729228973389, 0.01593778468668461]"
2.2036727879799667,0.392844,3.618900000000159,0.0,-0.0024218933249358088,-8.065054930746555,4.2583782113695,"[-0.0006315883947536349, 0.9998892545700073, 0.01487022079527378]"
2.303839732888147,0.452369,2.7944999999999314,0.0,-0.0043671022285707295,-7.434993281960487,5.052720653178606,"[-0.0012309342855587602, 0.9998937249183655, 0.014527484774589539]"
2.4040066777963274,0.492058,2.808449999999761,0.0,-0.006967523804632947,-6.71231859177351,5.6162118105132794,"[-0.002147652441635728, 0.9998845458030701, 0.015041999518871307]"
2.5041736227045077,0.55079,2.808449999999761,0.0,-0.010484728263691068,-5.895148046314716,6.428268371008023,"[-0.0029950146563351154, 0.9998719096183777, 0.01572527550160885]"
2.604340567612688,0.589853,2.7944999999999314,0.0,-0.015539509418886155,-4.980882026255131,7.160795218311081,"[-0.004146331921219826, 0.9998637437820435, 0.015976320952177048]"
2.704507512520868,0.632822,2.2589999999998778,0.0,-0.02197345212334767,-3.9734026938676834,7.845875315363804,"[-0.005235088057816029, 0.999860942363739, 0.015831131488084793]"
2.8046744574290483,0.660166,1.8198000000001433,0.0,-0.029691101983189583,-2.8724739402532578,8.529154610055716,"[-0.005926127545535564, 0.9998590350151062, 0.01571081019937992]"
2.9048414023372287,0.683604,1.8198000000001433,0.0,-0.03854058834258467,-1.6775210201740265,9.197749020329631,"[-0.006479204166680574, 0.999862790107727, 0.015247747302055359]"
3.005008347245409,0.695323,1.8198000000001433,0.0,-0.048893251339904964,-0.39496268332004547,9.892412146403808,"[-0.0072488621808588505, 0.99986332654953, 0.014858553186058998]"
3.1051752921535893,0.699229,1.8198000000001433,0.0,-0.061041923821903765,0.9762845784425735,10.56804534781619,"[-0.00807324517518282, 0.9998608827590942, 0.014595653861761093]"
3.2053422370617697,0.707042,1.8198000000001433,0.0,-0.07535308180376887,2.440710738301277,11.339018624757685,"[-0.008980965241789818, 0.9998507499694824, 0.014756673946976662]"
3.30550918196995,0.714855,1.8198000000001433,0.0,-0.09179746685549617,4.002434253692627,12.278770960305005,"[-0.009857176803052425, 0.9998063445091248, 0.017029160633683205]"
3.4056761268781304,0.722667,1.8198000000001433,0.0,-0.11073304992169142,5.681351140141487,13.266790333505462,"[-0.010672329925000668, 0.9997260570526123, 0.020829711109399796]"
3.5058430717863107,0.73048,2.2589999999998778,0.0,-0.1325302729383111,7.486943110823631,13.528726810295993,"[-0.01159377209842205, 0.999680757522583, 0.022449104115366936]"
3.606010016694491,0.734386,2.8219500000003563,0.0,-0.15746475895866752,9.355087548494339,13.737590839234977,"[-0.013124884106218815, 0.9998549222946167, 0.010857556015253067]"
3.7061769616026714,0.738293,3.0006000000003805,0.0,-0.18543448532000184,11.195309862494469,14.31102096146474,"[-0.015264521352946758, 0.9998363256454468, -0.009715133346617222]"
3.8063439065108513,0.742199,4.140450000000383,0.0,-0.21484348410740495,12.877783849835396,15.008678066907985,"[-0.01756073534488678, 0.9998201131820679, 0.007164923939853907]"
3.9065108514190316,0.742199,4.511250000000242,0.0,-0.2559340666048229,14.896900117397308,15.77976574064115,"[-0.020179618149995804, 0.9996857047080994, 0.014876254834234715]"
4.006677796327212,0.742199,4.511250000000242,0.0,-0.30487239779904485,17.018437385559082,16.782270028901227,"[-0.023346414789557457, 0.9996358752250671, 0.013530160300433636]"
4.106844741235393,0.742199,4.511250000000242,0.0,-0.3636777587234974,19.273628145456314,17.812858962358465,"[-0.026472220197319984, 0.9993681907653809, 0.023717079311609268]"
4.207011686143573,0.746105,4.758750000000162,0.0,-0.4330559018999338,21.66336017847061,18.669836908154256,"[-0.029742693528532982, 0.9992649555206299, 0.02418390102684498]"
4.307178631051753,0.746105,5.541300000000115,0.0,-0.5146321635693312,24.18084877729416,19.67891592266548,"[-0.03369709476828575, 0.9991723895072937, 0.02278038300573826]"
4.407345575959933,0.746105,5.5687499999997545,0.0,-0.6099552102386951,26.813442140817642,20.62396044380731,"[-0.03813667967915535, 0.9990277886390686, 0.022114230319857597]"
4.507512520868113,0.761715,5.651100000000245,0.0,-0.7224472826346755,29.56514084339142,21.44767979325691,"[-0.042562827467918396, 0.9988569617271423, 0.02175266109406948]"
4.607679465776294,0.785153,6.008400000000294,0.0,-0.8539573960006237,32.4392873942852,22.29508230380249,"[-0.047455187886953354, 0.9986516833305359, 0.021042920649051666]"
4.707846410684474,0.792966,5.101650000000361,0.0,-1.00512183457613,35.42261561751366,23.112052507999636,"[-0.052771974354982376, 0.9983994960784912, 0.020336100831627846]"
4.808013355592655,0.792966,2.6986499999996316,0.0,-1.175159340724349,38.516902685165405,23.951123471119935,"[-0.057238154113292694, 0.9981673359870911, 0.019643083214759827]"
4.908180300500835,0.796872,1.6821000000003536,0.0,-1.3614904638379812,41.7252496778965,24.67266240671107,"[-0.05995822697877884, 0.998019814491272, 0.019012451171875]"
5.008347245409015,0.804685,0.8581500000001455,0.0,-1.5607030671089888,45.032628655433655,25.454093930014047,"[-0.061483170837163925, 0.9979404211044312, 0.01829492673277855]"
5.108514190317195,0.812497,-0.3091499999998895,0.0,-1.770134398713708,48.441493064165115,26.275513079194454,"[-0.062017884105443954, 0.9979189038276672, 0.017654187977313995]"
5.208681135225376,0.812497,-1.380149999999998,0.0,-1.9865165762603283,51.95406427979469,26.926814199289005,"[-0.06139785796403885, 0.9979684948921204, 0.017003508284687996]"
5.308848080133556,0.812497,-2.3413499999999767,0.0,-2.2056547682732344,55.551312029361725,27.692207877057434,"[-0.059629540890455246, 0.9981014728546143, 0.01541958749294281]"
5.409015025041736,0.812497,-2.973149999999958,0.0,-2.4236342422664165,59.23613965511322,28.39808175805938,"[-0.0569097138941288, 0.9982760548591614, 0.014357348904013634]"
5.509181969949917,0.812497,-2.973149999999958,0.0,-2.637433672323823,63.0123665034771,29.056255495723043,"[-0.05356990173459053, 0.9984668493270874, 0.01393530797213316]"
5.609348914858097,0.812497,-2.973149999999958,0.0,-2.843889946117997,66.86564460396767,29.649749080154333,"[-0.05017836019396782, 0.9986452460289001, 0.013776052743196487]"
5.709515859766277,0.816403,-2.973149999999958,0.0,-3.042016949504614,70.80232733488083,30.32170572269536,"[-0.0468415804207325, 0.998808741569519, 0.013677758164703846]"
5.809682804674457,0.816403,-2.973149999999958,0.0,-3.231227871030569,74.82938915491104,30.844061139224063,"[-0.04363403096795082, 0.9989557862281799, 0.01354148704558611]"
5.909849749582638,0.816403,-2.973149999999958,0.0,-3.4106792639940977,78.93094456195831,31.48876501453172,"[-0.04046168178319931, 0.9990912675857544, 0.013393181376159191]"
6.010016694490818,0.824216,-2.973149999999958,0.0,-3.580365104600787,83.11332303285599,32.001019342675136,"[-0.037281207740306854, 0.9992178082466125, 0.013190744444727898]"
6.110183639398999,0.843748,-2.973149999999958,0.0,-3.740404888987541,87.38357424736023,32.65586163775073,"[-0.03409794718027115, 0.9993335604667664, 0.013024573214352131]"
6.210350584307179,0.867185,-2.4237000000000744,0.0,-3.889839893206954,91.72508019208908,33.241452609713974,"[-0.03091869130730629, 0.9994379281997681, 0.0129527747631073]"
6.3105175292153595,0.871092,-2.3138999999999443,0.0,-4.02935204282403,96.1447001695633,33.861379044190414,"[-0.02812105417251587, 0.9995219111442566, 0.012848187237977982]"
6.410684474123539,0.874998,-2.2180500000000367,0.0,-4.159419596195221,100.64924371242523,34.38846438986843,"[-0.025632916018366814, 0.9995924234390259, 0.012568856589496136]"
6.510851419031719,0.882811,-2.2180500000000367,0.0,-4.279874793253839,105.22049254179001,35.03274750173951,"[-0.023171167820692062, 0.9996557235717773, 0.012312677688896656]"
6.6110183639399,0.89453,-1.9570499999999147,0.0,-4.3907309882342815,109.86558771133423,35.559472974203125,"[-0.020736806094646454, 0.9997122287750244, 0.012062417343258858]"
6.71118530884808,0.89453,-1.5588000000000226,0.0,-4.492700534872711,114.59261327981949,36.12581945713285,"[-0.018615709617733955, 0.9997572302818298, 0.011785713955760002]"
6.811352253756261,0.89453,-1.5588000000000226,0.0,-4.585867607966065,119.3830880522728,36.67692116843932,"[-0.016820985823869705, 0.9997913837432861, 0.011579875834286213]"
