time,throttle,steering,brakes,x_pos,y_pos,velocity,directions
0.0,0.0,5.074199999999936,0.0,-1.6045632946770638e-06,-9.999586467007248,0.0038370670504022223,"[3.284500780864619e-05, 0.9999887943267822, -0.00472178403288126]"
0.1001669449081803,0.0,5.074199999999936,0.0,-1.3517063962353859e-05,-9.999524410217418,0.0014992994851311034,"[-9.632889486965723e-06, 0.9999863505363464, -0.005219947546720505]"
0.2003338898163606,0.0,5.074199999999936,0.0,-5.1884158892789856e-05,-9.998988031220506,0.008142465234405857,"[1.416367831552634e-05, 0.9999855160713196, -0.00538086099550128]"
0.3005008347245409,0.0,5.074199999999936,0.0,-2.6037995212391252e-05,-9.99860950702714,0.0009969740408433399,"[1.550409069750458e-05, 0.9999862909317017, -0.005233141127973795]"
0.4006677796327212,0.0,5.074199999999936,0.0,1.2749935194733553e-05,-9.998657667997122,0.0026878140429081156,"[-1.4423515494854655e-05, 0.9999876022338867, -0.004987088497728109]"
0.5008347245409015,0.0,5.074199999999936,0.0,-5.401789712777827e-05,-9.998284695597249,0.006262142730778982,"[-6.030805525369942e-05, 0.9999880194664001, -0.004893214907497168]"
0.6010016694490818,0.0,5.074199999999936,0.0,-9.230078376276651e-06,-9.997913389765017,0.0032147246834361484,"[-2.962958205898758e-05, 0.9999887347221375, -0.004753380548208952]"
0.7011686143572621,0.0,5.074199999999936,0.0,-1.1743235518224537e-05,-9.998061879530724,0.0008417414027275978,"[-5.875749138795072e-06, 0.9999898672103882, -0.004509089980274439]"
0.8013355592654424,0.0,5.074199999999936,0.0,-2.9914658625784796e-05,-9.99822824441344,0.0006803726933712701,"[-4.810660902876407e-05, 0.9999904632568359, -0.0043674954213202]"
0.9015025041736228,0.0,5.074199999999936,0.0,-3.429618072914309e-05,-9.998114879159402,0.0012087324744948988,"[-3.215258402633481e-05, 0.9999902844429016, -0.0044001019559800625]"
1.001669449081803,0.0,5.074199999999936,0.0,-9.19152125788969e-06,-9.998060317499949,0.0002900733409257389,"[-1.0554816071817186e-05, 0.9999902844429016, -0.004404983948916197]"
1.1018363939899833,0.0,5.074199999999936,0.0,-2.361171436859877e-05,-9.998183785126457,0.001124230438505425,"[-3.628660488175228e-05, 0.9999904632568359, -0.004358823411166668]"
1.2020033388981637,0.0,4.772249999999972,0.0,-3.0476558549707988e-05,-9.998219808739691,1.8232243769756846e-05,"[-3.8339578168233857e-05, 0.9999905824661255, -0.004343440290540457]"
1.302170283806344,0.0,4.291649999999983,0.0,1.3191748621466104e-05,-9.998144916362435,0.0015011923418108246,"[-6.194677553139627e-06, 0.9999904632568359, -0.004379221238195896]"
1.4023372287145242,0.0,4.291649999999983,0.0,1.0725396805355558e-05,-9.998119320480782,0.0001518690312271309,"[-1.2240660907991696e-05, 0.9999902844429016, -0.0043965489603579044]"
1.5025041736227045,0.0,4.291649999999983,0.0,-1.4384019550561788e-05,-9.998173426549329,0.00018476450323303334,"[-3.603466393542476e-05, 0.9999904036521912, -0.004386871121823788]"
1.6026711185308848,0.0,4.291649999999983,0.0,-4.318380433687707e-06,-9.998166512394164,0.0004803144560133752,"[-1.7915101125254296e-05, 0.9999902844429016, -0.004397486802190542]"
1.7028380634390652,0.0,4.291649999999983,0.0,9.596627592145524e-06,-9.998123540664892,1.444839519365087e-05,"[-7.3848718784574885e-06, 0.9999902248382568, -0.0044237785041332245]"
1.8030050083472455,0.0,4.291649999999983,0.0,-5.313730071065947e-06,-9.998138589433438,0.00032019516372979037,"[-2.8396945708664134e-05, 0.9999902248382568, -0.0044263494201004505]"
1.9031719532554257,0.015869,4.291649999999983,0.0,-1.2367381145850231e-05,-9.998096353119763,0.05913884401132741,"[-1.562410398037173e-05, 0.9999889135360718, -0.0047227805480360985]"
2.003338898163606,0.023804,4.291649999999983,0.0,8.424804036621936e-06,-9.991046890616417,0.16276617090894235,"[-5.692531431122916e-06, 0.9999964833259583, -0.0026490231975913048]"
2.1035058430717863,0.0,4.346550000000048,0.0,-1.977005013031885e-06,-9.983169731451198,0.021427114355227758,"[-1.2032350241497625e-05, 0.9999985098838806, -0.0017163569573312998]"
2.2036727879799667,0.0,5.170500000000256,0.0,-1.3758060958934948e-05,-9.982315368528361,0.015591340664860728,"[-1.8835691662388854e-05, 0.9999943375587463, -0.003355107270181179]"
2.303839732888147,0.087297,5.37659999999992,0.0,-3.971241676481441e-05,-9.982133538404014,0.1033078484466582,"[2.281206070620101e-05, 0.9999920725822449, -0.003991970792412758]"
2.4040066777963274,0.182544,5.37659999999992,0.0,9.328076703241095e-05,-9.968545438721776,0.312917933171971,"[7.362043834291399e-05, 0.9999999403953552, -0.00042975088581442833]"
2.5041736227045077,0.242054,5.37659999999992,0.0,-4.3903313780901954e-05,-9.940863002091646,0.4794245956548484,"[-1.7588257833267562e-05, 0.999992847442627, 0.0037881978787481785]"
2.604340567612688,0.309514,5.37659999999992,0.0,-0.00017736109748511808,-9.902767025865614,0.6307002780452418,"[-8.435017662122846e-05, 0.999977171421051, 0.00675719790160656]"
