time,throttle,steering,brakes,x_pos,y_pos,velocity,directions
0.0,0.0,-0.4598999999998619,0.0,0.00015217373766063247,-9.99902419798309,0.013130466409353067,"[4.73709951620549e-06, 0.9999943971633911, -0.0033484306186437607]"
0.1001669449081803,0.0,-0.4598999999998619,0.0,7.307676878554048e-05,-9.999600992272462,0.004070218795716774,"[3.080532042076811e-05, 0.9999895095825195, -0.004572679754346609]"
0.2003338898163606,0.0,-0.4598999999998619,0.0,6.882272828079294e-05,-9.999492066137464,0.0022610214097799498,"[5.96121208218392e-06, 0.999986469745636, -0.005212321411818266]"
0.3005008347245409,0.0,-0.4598999999998619,0.0,4.316991908126511e-05,-9.998850683143246,0.00572798835581912,"[1.525041170680197e-05, 0.9999855160713196, -0.005381881725043058]"
0.4006677796327212,0.0,-0.4598999999998619,0.0,8.67747958182008e-05,-9.998596235574041,0.0017012171823404454,"[9.458787644689437e-06, 0.9999872446060181, -0.005050618201494217]"
0.5008347245409015,0.0,-0.4598999999998619,0.0,9.941482676367741e-05,-9.998147646387224,0.005648602574589618,"[-1.0623433809087146e-05, 0.9999881982803345, -0.004860304296016693]"
0.6010016694490818,0.0,-0.4598999999998619,0.0,8.046449511311948e-05,-9.998100665638049,0.002211666472625758,"[-2.744287485256791e-05, 0.9999901056289673, -0.004442599602043629]"
0.7011686143572621,0.0,-0.4598999999998619,0.0,0.00011364908095856663,-9.998119608160778,0.0014559170857539982,"[2.8322245270828716e-05, 0.9999902844429016, -0.0043981741182506084]"
0.8013355592654424,0.0,-0.8032500000000813,0.0,7.00498785590753e-05,-9.99822366718945,0.0009334969352058501,"[-3.111631303909235e-05, 0.9999905824661255, -0.00433760043233633]"
0.9015025041736228,0.0,-1.0916999999998436,0.0,0.00013274546222419303,-9.998153913311398,0.000414966972842617,"[2.8414833650458604e-05, 0.9999904036521912, -0.004390138201415539]"
1.001669449081803,0.0,-1.0916999999998436,0.0,9.192502193400287e-05,-9.998185836965604,0.00013841511927893785,"[-5.938111371506238e-06, 0.9999904036521912, -0.004380731377750635]"
1.1018363939899833,0.0,-1.0916999999998436,0.0,0.00010775547070807079,-9.998126580142525,0.00026778026869963753,"[-6.290976216405397e-06, 0.9999902248382568, -0.004417195450514555]"
1.2020033388981637,0.0,-1.0782000000000334,0.0,0.0001120044717026758,-9.998171025953752,0.00010871772501968777,"[1.4978777471696958e-05, 0.9999902248382568, -0.004419310484081507]"
1.302170283806344,0.0,-0.3775500000001569,0.0,6.68227603455307e-05,-9.998131401644969,0.00019687485396834215,"[-2.0248626242391765e-05, 0.9999902248382568, -0.004437664989382029]"
1.4023372287145242,0.0,0.32265000000009175,0.0,6.391977323971787e-05,-9.99816019076843,6.654094531351289e-05,"[-5.027199676987948e-06, 0.9999901056289673, -0.004445426166057587]"
1.5025041736227045,0.0,1.476449999999924,0.0,1.2614739262062358e-05,-9.99814540894576,0.00026943750788198823,"[-2.995784416270908e-05, 0.9999901056289673, -0.004452688619494438]"
1.6026711185308848,0.0,2.1906000000000025,0.0,-4.836093069116032e-06,-9.998153925485667,3.544149394110301e-05,"[-3.136563827865757e-05, 0.9999900460243225, -0.004457925911992788]"
1.7028380634390652,0.249989,2.355300000000197,0.0,-3.490782262360881e-06,-9.998119038491495,0.0005767154944143132,"[-2.7505429898155853e-05, 0.9999904036521912, -0.004384503699839115]"
1.8030050083472455,0.265873,3.797100000000164,0.0,2.2665632059215568e-05,-9.998724384611705,0.007237661231764957,"[2.3154849259299226e-05, 0.999992847442627, -0.0037808441556990147]"
1.9031719532554257,0.313481,4.923450000000356,0.0,-2.8223374783920008e-05,-10.000429570383858,0.01242888418276845,"[-1.869415910960015e-08, 0.9999932050704956, -0.003701008390635252]"
2.003338898163606,0.214282,5.73344999999995,0.0,-3.64901698048925e-05,-10.001912457883009,0.006915322154471949,"[-1.301682232224266e-06, 0.999993085861206, -0.003729291260242462]"
2.1035058430717863,0.190478,6.6676500000003065,0.0,-5.93364541146002e-05,-10.002189144266595,0.00266442912158043,"[5.191634045331739e-06, 0.9999924898147583, -0.003886844264343381]"
2.2036727879799667,0.095232,7.793549999999695,0.0,-0.00010406953379060724,-10.00135057180887,0.007245164643680543,"[-2.906509325839579e-05, 0.9999915957450867, -0.0041004931554198265]"
2.303839732888147,0.0,8.260649999999874,0.0,-0.00011423809382904437,-10.000163478936884,0.0071090531696366,"[-1.7555814338265918e-05, 0.9999904036521912, -0.004388016648590565]"
2.4040066777963274,0.0,8.411400000000238,0.0,-0.0005382316885516047,-9.952777788043022,4.396168487602573,"[-0.00050531787564978, 0.9999572038650513, 0.009236064739525318]"
2.5041736227045077,0.0,8.837100000000161,0.0,-0.0024337745271623135,-9.855198560282588,2.307357058429227,"[-0.0018774953205138445, 0.9999879598617554, 0.00453052157536149]"
2.604340567612688,0.0,8.507699999999774,0.0,-0.004826876869628904,-9.690480137243867,1.3258542733664793,"[-0.0015324896667152643, 0.9999975562095642, 0.0015602889470756054]"
2.704507512520868,0.071427,10.828350000000013,0.0,-0.006134069088147953,-9.520213317126036,1.2683028773442708,"[-0.003051809733733535, 0.9999926686286926, -0.0023037069477140903]"
2.8046744574290483,0.357137,11.80349999999982,0.0,-0.008405019179917872,-9.310511404648423,2.0303708687160005,"[-0.003692861646413803, 0.9999880194664001, 0.003217941615730524]"
2.9048414023372287,0.50782,12.943349999999823,0.0,-0.012556927918922156,-9.009935192763805,2.665382250587983,"[-0.0054687815718352795, 0.9999268054962158, 0.010796262882649899]"
3.005008347245409,0.613291,14.563799999999816,0.0,-0.01920334540773183,-8.610736064612865,3.350314104527708,"[-0.007869658060371876, 0.999862551689148, 0.014593369327485561]"
3.1051752921535893,0.742199,14.440499999999876,0.0,-0.029113512253388762,-8.113009110093117,4.459414010715168,"[-0.01076633669435978, 0.9998154640197754, 0.01591241918504238]"
3.2053422370617697,0.835935,14.550300000000005,0.0,-0.042598453583195806,-7.515587754547596,4.7177996285063255,"[-0.014607269316911697, 0.9997637867927551, 0.016093002632260323]"
3.30550918196995,0.902342,14.701500000000388,0.0,-0.061131760478019714,-6.823655650019646,5.67909101801401,"[-0.01937282830476761, 0.9996945858001709, 0.01534386444836855]"
3.4056761268781304,0.984375,14.701500000000388,0.0,-0.0860071862116456,-6.038976915180683,6.237021968439003,"[-0.024515237659215927, 0.9995783567428589, 0.015556937083601952]"
3.5058430717863107,1.0,14.097149999999656,0.0,-0.11804440524429083,-5.16017709672451,6.980913846816688,"[-0.02985343150794506, 0.9994314908981323, 0.015667792409658432]"
3.606010016694491,1.0,13.644000000000092,0.0,-0.1580400033853948,-4.186480313539505,7.704995119427867,"[-0.03565520793199539, 0.9992429614067078, 0.01555785071104765]"
